,aspect_term,polarity,review_text
1225,"['shredded', 'cheese']",2,"['it', 'looked', 'like', 'aspect', 'term', 'partly', 'done', 'still', 'in', 'strips']"
1226,['prices'],0,"['the', 'aspect', 'term', 'and', 'ambience', 'are', 'especially', 'great', 'considering', ""it's"", 'in', 'the', 'west', 'village']"
1227,['ambience'],0,"['the', 'prices', 'and', 'aspect', 'term', 'are', 'especially', 'great', 'considering', ""it's"", 'in', 'the', 'west', 'village']"
1228,['soup'],0,"['the', 'aspect', 'term', 'is', 'pretty', 'good', 'too']"
1229,['reservation'],0,"['it', 'is', 'so', 'easy', 'to', 'get', 'a', 'aspect', 'term', 'at', 'a', 'top', 'place', 'in', 'nyc', 'with', 'a', ""week's"", 'notice']"
1230,"['root', 'vegetables']",0,"['i', 'have', 'never', 'better', 'enjoyed', 'humble', 'aspect', 'term', 'or', 'a', 'mushroom', 'consomme', 'and', 'this', 'chef', 'accomplishes', 'without', 'fats']"
1231,"['mushroom', 'consomme']",0,"['i', 'have', 'never', 'better', 'enjoyed', 'humble', 'root', 'vegetables', 'or', 'a', 'aspect', 'term', 'and', 'this', 'chef', 'accomplishes', 'without', 'fats']"
1232,['chef'],0,"['i', 'have', 'never', 'better', 'enjoyed', 'humble', 'root', 'vegetables', 'or', 'a', 'mushroom', 'consomme', 'and', 'this', 'aspect', 'term', 'accomplishes', 'without', 'fats']"
1233,['served'],0,"['if', 'you', 'go', 'to', ""roth's"", 'try', 'to', 'be', 'aspect', 'term', 'by', 'mike', 'he', 'is', 'great']"
1234,['food'],1,"['not', 'the', 'aspect', 'term', 'not', 'the', 'ambiance', 'not', 'the', 'service', 'i', 'agree', 'with', 'the', 'previous', 'reviews', 'you', 'wait', 'and', 'wait', 'the', 'wait', 'staff', 'are', 'very', 'rude', 'and', 'when', 'you', 'get', 'in', 'they', 'are', 'looking', 'to', 'get', 'you', 'right', 'out']"
1235,['ambiance'],1,"['not', 'the', 'food', 'not', 'the', 'aspect', 'term', 'not', 'the', 'service', 'i', 'agree', 'with', 'the', 'previous', 'reviews', 'you', 'wait', 'and', 'wait', 'the', 'wait', 'staff', 'are', 'very', 'rude', 'and', 'when', 'you', 'get', 'in', 'they', 'are', 'looking', 'to', 'get', 'you', 'right', 'out']"
1236,['service'],1,"['not', 'the', 'food', 'not', 'the', 'ambiance', 'not', 'the', 'aspect', 'term', 'i', 'agree', 'with', 'the', 'previous', 'reviews', 'you', 'wait', 'and', 'wait', 'the', 'wait', 'staff', 'are', 'very', 'rude', 'and', 'when', 'you', 'get', 'in', 'they', 'are', 'looking', 'to', 'get', 'you', 'right', 'out']"
1237,"['wait', 'staff']",2,"['not', 'the', 'food', 'not', 'the', 'ambiance', 'not', 'the', 'service', 'i', 'agree', 'with', 'the', 'previous', 'reviews', 'you', 'wait', 'and', 'wait', 'the', 'aspect', 'term', 'are', 'very', 'rude', 'and', 'when', 'you', 'get', 'in', 'they', 'are', 'looking', 'to', 'get', 'you', 'right', 'out']"
1238,"['shabu', 'shabu', 'dinner']",1,"['i', 'always', 'get', 'the', 'aspect', 'term', 'and', 'the', 'beef', 'is', 'always', 'fresh']"
1239,['beef'],0,"['i', 'always', 'get', 'the', 'shabu', 'shabu', 'dinner', 'and', 'the', 'aspect', 'term', 'is', 'always', 'fresh']"
1240,['pizza'],2,"['the', 'aspect', 'term', 'was', 'delivered', 'cold', 'and', 'the', 'cheese', ""wasn't"", 'even', 'fully', 'melted']"
1241,['cheese'],2,"['the', 'pizza', 'was', 'delivered', 'cold', 'and', 'the', 'aspect', 'term', ""wasn't"", 'even', 'fully', 'melted']"
1242,['food'],0,"['we', 'were', 'very', 'surprised', 'by', 'how', 'good', 'the', 'aspect', 'term', 'was', 'on', 'our', 'first', 'visit', 'here', 'on', 'a', 'sunday', 'night']"
1243,['comfort'],2,"['nha', 'trang', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'aspect', 'term', 'and', 'decor', 'horribly', 'slow', 'wait', 'staff', 'and', 'horribly', 'quick', 'meals', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', ""i've"", 'ever', 'been', 'to', 'the', 'pho', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'vegtables']"
1244,['decor'],2,"['nha', 'trang', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'comfort', 'and', 'aspect', 'term', 'horribly', 'slow', 'wait', 'staff', 'and', 'horribly', 'quick', 'meals', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', ""i've"", 'ever', 'been', 'to', 'the', 'pho', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'vegtables']"
1245,"['wait', 'staff']",2,"['nha', 'trang', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'comfort', 'and', 'decor', 'horribly', 'slow', 'aspect', 'term', 'and', 'horribly', 'quick', 'meals', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', ""i've"", 'ever', 'been', 'to', 'the', 'pho', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'vegtables']"
1246,['meals'],2,"['nha', 'trang', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'comfort', 'and', 'decor', 'horribly', 'slow', 'wait', 'staff', 'and', 'horribly', 'quick', 'aspect', 'term', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', ""i've"", 'ever', 'been', 'to', 'the', 'pho', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'vegtables']"
1247,['pho'],0,"['nha', 'trang', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'comfort', 'and', 'decor', 'horribly', 'slow', 'wait', 'staff', 'and', 'horribly', 'quick', 'meals', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', ""i've"", 'ever', 'been', 'to', 'the', 'aspect', 'term', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'vegtables']"
1248,['vegtables'],0,"['nha', 'trang', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'comfort', 'and', 'decor', 'horribly', 'slow', 'wait', 'staff', 'and', 'horribly', 'quick', 'meals', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', ""i've"", 'ever', 'been', 'to', 'the', 'pho', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'aspect', 'term']"
1249,['service'],1,"['on', 'the', 'other', 'hand', 'if', 'you', 'are', 'not', 'fooled', 'easily', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'aspect', 'term', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', 'taste', 'choice', 'quality', 'and', 'quantity']"
1250,['ambiance'],1,"['on', 'the', 'other', 'hand', 'if', 'you', 'are', 'not', 'fooled', 'easily', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'aspect', 'term', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', 'taste', 'choice', 'quality', 'and', 'quantity']"
1251,['food'],2,"['on', 'the', 'other', 'hand', 'if', 'you', 'are', 'not', 'fooled', 'easily', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', 'and', 'aspect', 'term', 'that', 'will', 'outshine', 'in', 'presentaion', 'taste', 'choice', 'quality', 'and', 'quantity']"
1252,['presentaion'],2,"['on', 'the', 'other', 'hand', 'if', 'you', 'are', 'not', 'fooled', 'easily', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', 'and', 'food', 'that', 'will', 'outshine', 'in', 'aspect', 'term', 'taste', 'choice', 'quality', 'and', 'quantity']"
1253,['taste'],2,"['on', 'the', 'other', 'hand', 'if', 'you', 'are', 'not', 'fooled', 'easily', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', 'aspect', 'term', 'choice', 'quality', 'and', 'quantity']"
1254,['choice'],2,"['on', 'the', 'other', 'hand', 'if', 'you', 'are', 'not', 'fooled', 'easily', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', 'taste', 'aspect', 'term', 'quality', 'and', 'quantity']"
1255,['quality'],2,"['on', 'the', 'other', 'hand', 'if', 'you', 'are', 'not', 'fooled', 'easily', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', 'taste', 'choice', 'aspect', 'term', 'and', 'quantity']"
1256,['quantity'],2,"['on', 'the', 'other', 'hand', 'if', 'you', 'are', 'not', 'fooled', 'easily', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'alain', 'ducasse', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', 'taste', 'choice', 'quality', 'and', 'aspect', 'term']"
1257,"['bar', 'scene']",0,"['i', 'live', 'in', 'the', 'neighborhood', 'and', 'my', 'friends', 'meet', 'me', 'down', 'here', 'not', 'only', 'for', 'the', 'aspect', 'term', 'but', 'also', 'the', 'promise', 'of', 'the', 'pizza', 'place', 'at', '3am']"
1258,['people'],0,"['if', 'i', 'could', 'rate', 'the', 'aspect', 'term', 'this', 'place', 'would', 'be', 'off', 'the', 'charts', 'unfortunately', 'the', 'pizza', 'sorry', 'not', 'the', 'best', 'in', 'nyc']"
1259,['pizza'],2,"['if', 'i', 'could', 'rate', 'the', 'people', 'this', 'place', 'would', 'be', 'off', 'the', 'charts', 'unfortunately', 'the', 'aspect', 'term', 'sorry', 'not', 'the', 'best', 'in', 'nyc']"
1260,['food'],0,"['the', 'aspect', 'term', 'is', 'amazing']"
1261,['food'],0,"['having', 'not', 'been', 'home', 'in', 'the', 'last', '2', 'years', 'may', 'skew', 'this', 'reviewer', 'a', 'bit', 'but', 'the', 'aspect', 'term', 'was', 'tasty', 'and', 'spicy', 'sans', 'the', 'oil', 'that', 'comes', 'floating', 'along', 'at', 'similar', 'venues']"
1262,['oil'],1,"['having', 'not', 'been', 'home', 'in', 'the', 'last', '2', 'years', 'may', 'skew', 'this', 'reviewer', 'a', 'bit', 'but', 'the', 'food', 'was', 'tasty', 'and', 'spicy', 'sans', 'the', 'aspect', 'term', 'that', 'comes', 'floating', 'along', 'at', 'similar', 'venues']"
1263,['portions'],2,"['the', 'aspect', 'term', 'are', 'now', 'very', 'small', 'the', 'sauces', 'are', 'overly', 'ambitious', 'usually', 'inedible', 'while', 'the', 'service', 'is', 'still', 'good', 'the', 'restaurant', 'due', 'to', 'its', 'popularity', 'seems', 'frantic']"
1264,['sauces'],2,"['the', 'portions', 'are', 'now', 'very', 'small', 'the', 'aspect', 'term', 'are', 'overly', 'ambitious', 'usually', 'inedible', 'while', 'the', 'service', 'is', 'still', 'good', 'the', 'restaurant', 'due', 'to', 'its', 'popularity', 'seems', 'frantic']"
1265,['service'],0,"['the', 'portions', 'are', 'now', 'very', 'small', 'the', 'sauces', 'are', 'overly', 'ambitious', 'usually', 'inedible', 'while', 'the', 'aspect', 'term', 'is', 'still', 'good', 'the', 'restaurant', 'due', 'to', 'its', 'popularity', 'seems', 'frantic']"
1266,['price'],0,"['for', 'the', 'aspect', 'term', 'you', 'cannot', 'eat', 'this', 'well', 'in', 'manhattan']"
1267,['owner'],0,"['the', 'aspect', 'term', 'is', 'very', 'friendly', 'and', 'a', 'great', 'guy', 'go', 'try', 'his', 'pizza', ""you'll"", 'like', 'it']"
1268,['pizza'],0,"['the', 'owner', 'is', 'very', 'friendly', 'and', 'a', 'great', 'guy', 'go', 'try', 'his', 'aspect', 'term', ""you'll"", 'like', 'it']"
1269,['atmosphere'],0,"['the', 'aspect', 'term', 'is', 'great']"
1270,['food'],2,"['with', 'so', 'many', 'good', 'restaurants', 'on', 'the', 'uws', 'i', ""don't"", 'need', 'overpriced', 'aspect', 'term', 'absurdly', 'arrogant', 'wait', 'staff', 'who', ""don't"", 'recognize', 'they', 'work', 'at', 'a', 'glorified', 'diner', 'clumsy', 'service', 'and', 'management', 'that', ""doesn't"", 'care']"
1271,"['wait', 'staff']",2,"['with', 'so', 'many', 'good', 'restaurants', 'on', 'the', 'uws', 'i', ""don't"", 'need', 'overpriced', 'food', 'absurdly', 'arrogant', 'aspect', 'term', 'who', ""don't"", 'recognize', 'they', 'work', 'at', 'a', 'glorified', 'diner', 'clumsy', 'service', 'and', 'management', 'that', ""doesn't"", 'care']"
1272,['service'],2,"['with', 'so', 'many', 'good', 'restaurants', 'on', 'the', 'uws', 'i', ""don't"", 'need', 'overpriced', 'food', 'absurdly', 'arrogant', 'wait', 'staff', 'who', ""don't"", 'recognize', 'they', 'work', 'at', 'a', 'glorified', 'diner', 'clumsy', 'aspect', 'term', 'and', 'management', 'that', ""doesn't"", 'care']"
1273,['management'],2,"['with', 'so', 'many', 'good', 'restaurants', 'on', 'the', 'uws', 'i', ""don't"", 'need', 'overpriced', 'food', 'absurdly', 'arrogant', 'wait', 'staff', 'who', ""don't"", 'recognize', 'they', 'work', 'at', 'a', 'glorified', 'diner', 'clumsy', 'service', 'and', 'aspect', 'term', 'that', ""doesn't"", 'care']"
1274,['diner'],2,"['with', 'so', 'many', 'good', 'restaurants', 'on', 'the', 'uws', 'i', ""don't"", 'need', 'overpriced', 'food', 'absurdly', 'arrogant', 'wait', 'staff', 'who', ""don't"", 'recognize', 'they', 'work', 'at', 'a', 'glorified', 'aspect', 'term', 'clumsy', 'service', 'and', 'management', 'that', ""doesn't"", 'care']"
1275,"['sea', 'urchin']",0,"['i', 'tend', 'to', 'judge', 'a', 'sushi', 'restaurant', 'by', 'its', 'aspect', 'term', 'which', 'was', 'heavenly', 'at', 'sushi', 'rose']"
1276,['service'],2,"['the', 'aspect', 'term', 'is', 'a', 'little', 'scatty', 'at', 'times', 'but', 'all', 'is', 'forgiven', 'when', 'the', 'food', 'arrives']"
1277,['food'],0,"['the', 'service', 'is', 'a', 'little', 'scatty', 'at', 'times', 'but', 'all', 'is', 'forgiven', 'when', 'the', 'aspect', 'term', 'arrives']"
1278,['bruscetta'],2,"['the', 'aspect', 'term', 'is', 'a', 'bit', 'soggy', 'but', 'the', 'salads', 'were', 'fresh', 'included', 'a', 'nice', 'mix', 'of', 'greens', 'not', 'iceberg', 'all', 'dishes', 'are', 'served', 'piping', 'hot', 'from', 'the', 'kitchen']"
1279,['salads'],0,"['the', 'bruscetta', 'is', 'a', 'bit', 'soggy', 'but', 'the', 'aspect', 'term', 'were', 'fresh', 'included', 'a', 'nice', 'mix', 'of', 'greens', 'not', 'iceberg', 'all', 'dishes', 'are', 'served', 'piping', 'hot', 'from', 'the', 'kitchen']"
1280,['dishes'],0,"['the', 'bruscetta', 'is', 'a', 'bit', 'soggy', 'but', 'the', 'salads', 'were', 'fresh', 'included', 'a', 'nice', 'mix', 'of', 'greens', 'not', 'iceberg', 'all', 'aspect', 'term', 'are', 'served', 'piping', 'hot', 'from', 'the', 'kitchen']"
1281,"['mix', 'of', 'greens']",0,"['the', 'bruscetta', 'is', 'a', 'bit', 'soggy', 'but', 'the', 'salads', 'were', 'fresh', 'included', 'a', 'nice', 'aspect', 'term', 'not', 'iceberg', 'all', 'dishes', 'are', 'served', 'piping', 'hot', 'from', 'the', 'kitchen']"
1282,['iceberg'],1,"['the', 'bruscetta', 'is', 'a', 'bit', 'soggy', 'but', 'the', 'salads', 'were', 'fresh', 'included', 'a', 'nice', 'mix', 'of', 'greens', 'not', 'aspect', 'term', 'all', 'dishes', 'are', 'served', 'piping', 'hot', 'from', 'the', 'kitchen']"
1283,['served'],0,"['the', 'bruscetta', 'is', 'a', 'bit', 'soggy', 'but', 'the', 'salads', 'were', 'fresh', 'included', 'a', 'nice', 'mix', 'of', 'greens', 'not', 'iceberg', 'all', 'dishes', 'are', 'aspect', 'term', 'piping', 'hot', 'from', 'the', 'kitchen']"
1284,['atmosphere'],1,"['the', 'aspect', 'term', ""isn't"", 'the', 'greatest', 'but', 'i', 'suppose', ""that's"", 'how', 'they', 'keep', 'the', 'prices', 'down']"
1285,['prices'],0,"['the', 'atmosphere', ""isn't"", 'the', 'greatest', 'but', 'i', 'suppose', ""that's"", 'how', 'they', 'keep', 'the', 'aspect', 'term', 'down']"
1286,['pickles'],0,"['the', 'aspect', 'term', 'were', 'great', 'addition']"
1287,"['general', 'tao', 'chicken']",2,"['if', 'your', 'favorite', 'chinese', 'food', 'is', 'aspect', 'term', 'then', 'this', 'is', 'not', 'your', 'place']"
1288,"['chinese', 'food']",1,"['if', 'your', 'favorite', 'aspect', 'term', 'is', 'general', 'tao', 'chicken', 'then', 'this', 'is', 'not', 'your', 'place']"
1289,"['shrimp', 'appetizers']",0,"['you', 'must', 'try', 'the', 'aspect', 'term']"
1290,['cuisine'],0,"['not', 'only', 'is', 'the', 'aspect', 'term', 'the', 'best', 'around', 'the', 'service', 'has', 'always', 'been', 'attentive', 'and', 'charming']"
1291,['service'],0,"['not', 'only', 'is', 'the', 'cuisine', 'the', 'best', 'around', 'the', 'aspect', 'term', 'has', 'always', 'been', 'attentive', 'and', 'charming']"
1292,['food'],0,"['the', 'production', 'is', 'a', 'symphony', 'alot', 'of', 'fun', 'to', 'experience', 'the', 'aspect', 'term', 'sublime', 'for', 'the', 'most', 'part']"
1293,['waiters'],2,"['aspect', 'term', 'tend', 'to', 'forget', 'drinks', 'completely', 'food', 'portions', 'are', 'so', 'tiny', 'two', 'people', 'have', 'trouble', 'sharing', 'one', 'entree']"
1294,"['food', 'portions']",2,"['waiters', 'tend', 'to', 'forget', 'drinks', 'completely', 'aspect', 'term', 'are', 'so', 'tiny', 'two', 'people', 'have', 'trouble', 'sharing', 'one', 'entree']"
1295,['drinks'],1,"['waiters', 'tend', 'to', 'forget', 'aspect', 'term', 'completely', 'food', 'portions', 'are', 'so', 'tiny', 'two', 'people', 'have', 'trouble', 'sharing', 'one', 'entree']"
1296,['entree'],2,"['waiters', 'tend', 'to', 'forget', 'drinks', 'completely', 'food', 'portions', 'are', 'so', 'tiny', 'two', 'people', 'have', 'trouble', 'sharing', 'one', 'aspect', 'term']"
1297,"['cold', 'appetizer', 'dishes']",0,"['the', 'aspect', 'term', 'taste', 'like', 'the', 'way', 'i', 'remember', 'them', 'to', 'taste', 'when', 'i', 'was', 'growing', 'up', 'in', 'taiwan']"
1298,['bar'],1,"['the', 'restaurant', 'was', 'packed', 'at', 'first', 'so', 'we', 'waited', 'at', 'the', 'aspect', 'term', 'for', 'about', '20', 'minutes', 'before', 'we', 'were', 'seated']"
1299,['wines'],0,"['interesting', 'selection', 'good', 'aspect', 'term', 'service', 'fine', 'fun', 'decor']"
1300,['service'],0,"['interesting', 'selection', 'good', 'wines', 'aspect', 'term', 'fine', 'fun', 'decor']"
1301,['decor'],0,"['interesting', 'selection', 'good', 'wines', 'service', 'fine', 'fun', 'aspect', 'term']"
1302,['reservation'],0,"['any', 'if', 'you', 'have', 'a', 'aspect', 'term', ""you'll"", 'wait', 'for', 'max', '5', 'minutes', 'so', 'have', 'a', 'drink', 'at', 'the', 'bar']"
1303,['drink'],1,"['any', 'if', 'you', 'have', 'a', 'reservation', ""you'll"", 'wait', 'for', 'max', '5', 'minutes', 'so', 'have', 'a', 'aspect', 'term', 'at', 'the', 'bar']"
1304,['bar'],1,"['any', 'if', 'you', 'have', 'a', 'reservation', ""you'll"", 'wait', 'for', 'max', '5', 'minutes', 'so', 'have', 'a', 'drink', 'at', 'the', 'aspect', 'term']"
1305,"['parmesean', 'porcini', 'souffle']",0,"['whether', ""it's"", 'the', 'aspect', 'term', 'or', 'the', 'lamb', 'glazed', 'with', 'balsamic', 'vinegar', 'you', 'will', 'surely', 'be', 'transported', 'to', 'northern', 'italy', 'with', 'one', 'bite']"
1306,"['lamb', 'glazed', 'with', 'balsamic', 'vinegar']",0,"['whether', ""it's"", 'the', 'parmesean', 'porcini', 'souffle', 'or', 'the', 'aspect', 'term', 'you', 'will', 'surely', 'be', 'transported', 'to', 'northern', 'italy', 'with', 'one', 'bite']"
1307,['food'],1,"['the', 'aspect', 'term', 'at', 'this', 'place', 'is', ""'gourmet'"", 'indian', 'cuisine']"
1308,"[""'gourmet'"", 'indian', 'cuisine']",1,"['the', 'food', 'at', 'this', 'place', 'is', 'aspect', 'term']"
1309,['bar'],2,"['but', 'the', 'thing', 'that', 'my', 'wife', 'and', 'i', 'hated', 'was', 'it', 'was', 'so', 'loud', 'and', 'it', 'felt', 'like', ""'aspect"", ""term'"", 'or', ""'pub'""]"
1310,['pub'],2,"['but', 'the', 'thing', 'that', 'my', 'wife', 'and', 'i', 'hated', 'was', 'it', 'was', 'so', 'loud', 'and', 'it', 'felt', 'like', ""'bar'"", 'or', ""'aspect"", ""term'""]"
1311,"['corned', 'beef', 'sandwich']",0,"['while', 'there', 'are', 'plenty', 'of', 'places', 'to', 'go', 'for', 'a', 'good', 'aspect', 'term', ""katz's"", 'has', 'a', 'charm', 'about', 'it']"
